FS_PERM_SEC_ID,FF_MKT_VAL_CURR,DATE,FF_FPNC,FF_SALES,FF_OPER_EXP_TOT,FF_CASH_ST,FF_CASH_ONLY,FF_INVEN,FF_ASSETS_CURR,FF_INTANG,FF_ASSETS,FF_LIABS_CURR,FF_DEBT_ST,FF_PAY_ACCT,FF_DEBT_LT,FF_COM_EQ,FF_DEBT,FF_SHLDRS_EQ,FF_WKCAP_CHG,FF_DIV_CF,FF_BPS,FF_COM_SHS_OUT,FF_PPE_NET,FF_RECEIV_ST,FF_DIV_PAY_OUT_PS,FF_AMORT_CF,FF_COM_EQ_RETAIN_EARN,FF_DEP_EXP,FF_GW,FF_PENS_EXP_NPP_NET,FF_DEBT_ST_NOTES_PAY,FF_DIV_COM_CF,FF_DEBT_LT_REDUCT_CF,FF_COGS_XDEP,FF_DEP_AMORT_EXP,FF_RD_EXP,FF_COGS,FF_INT_EXP_NET,FF_NET_INC,FF_LIABS,FF_OPER_CF,FF_CAPEX,FF_EBITDA_OPER,FF_SGA,FF_EBIT_OPER,FF_WKCAP
S0XBWW-S-CA,,20100331,201003,18.661401,15.754895,,2.873539,,,22.323654,28.475672,,1.948021,,25.071601,-2.667752,27.019622,-2.667752,,0,-0.27295,9.773851,0.4589,,0,,-13.721381,,17.797876,,,0,4.65786,,1.37708,,,1.98972,4.021083,30.487589,1.093463,0.077784,4.28359,14.377815,2.90651,
H8P1BW-S-CA,11.0721,20101231,201012,0,1.355536,0.130203,0.130203,0,0.194153,0,22.59421,1.008306,0,0.809027,0,20.262409,0,20.262409,0.088193,0,3.2269,6.27921051615949,21.421217,0.03935,0,0,-19.241986,0.040965,0,,,0,0,0,0.040965,0,0.040965,0,-4.151033,2.331801,-0.97912,2.050187,-1.31456,1.275728,-1.35553,-0.814153
G6KQYQ-S-CA,,20100630,201006,0,0.081912,0.027473,0.007473,0,0.038998,0,0.039562,0.078397,0,0.078397,0.077437,-0.118897,0.077437,-0.118897,-0.121089,0,-0.01746,6.809843,0.000564,0.011525,0,0,-15.504582,0.00024,0,,,0,0.206129,0,0.00024,0,0.00024,0,0.372078,0.158459,-0.195428,0,-0.08167,0.081672,-0.08191,-0.039399
FK5MCH-S-CA,0.747147,20101231,201012,0.033404,0.225865,0.240136,0.240136,0,0.25882,0,0.61983,0.338158,0,0.061036,0,0.212782,0,0.212782,0.243987,0,0.05544,3.83827062828396,0.36101,0.015317,0,0,-1.13257,0.023278,0,,,0,0,0.01008,0.023278,0,0.033358,0.01308,-0.559491,0.407048,-0.202406,0.011563,-0.16918,0.192507,-0.19246,-0.079338
BHY7MV-S-CA,,20100228,201002,0.098839,0.109742,0.009215,0.001913,0,,0,0.020697,,0,,0,-0.205342,0,-0.205342,0.003212,0,-0.01179,17.422896,0.000039,0.000094,0,0,-8.268117,0.000013,0,,,0,0,,0.000013,,,0,-0.030446,0.226039,-0.029127,0,-0.01089,0.011212,-0.0109,
MVHZ99-S-CA,49.8781,20100630,201006,0,0.991898,0.11137,0.11137,0,0.24457,0,21.85251,1.225423,0.63201,0.593413,0,20.08321,0.63201,20.08321,0.429514,0,3.75583,5.34721266736,21.19754,0.088484,0,,-31.853211,0.007501,0,,,0,0,0,0.007501,0,0.007501,0.057675,-0.77384,1.7693,-0.563191,1.703908,-0.9844,0.984397,-0.9919,-0.980853
G226VS-S-CA,2.2696,20101231,201012,1.182,1.725,2.255,1.089,0,3.172,0,6.374,2.85,0.679,1.845,23.292,-20.838,23.971,-20.838,-1.616,0,-7.34508,2.837002,0.291,0.851,0,0,-54.64,0.007,0,0.032,,0,1.632,0.644,0.007,0,0.651,0.62,0.745,27.212,-1.109,0.186,-0.536,0.784,-0.543,0.322
RJ3KS7-S-CA,1870.64,20100331,201003,577.777,589.208,235.047,,123.204,449.03,38.384,752.798,200.184,41.124,116.518,22.405,530.209,63.529,530.209,7.511,0,6.07493,87.278155,171.451,85.995,0,2.026,76.857,22.262,34.35,,,0,6.652,482.13,24.288,0,506.418,2.047,12.163,222.589,56.614,21.93,12.857,82.79,-11.431,248.846
M88VGY-S-CA,1.19155,20100630,201006,0,0.067582,0,,0,0.00306,0,0.00486,0.497225,0.318102,0.179123,0,-0.492365,0.318102,-0.492365,0.022278,0,-0.06786,7.256111,,0.00306,0,0,-3.868494,,0,,,0,0,0,0,0,0,0.005397,-0.069494,0.497225,-0.047216,0,-0.06758,0.038728,-0.06758,-0.494165
RT2YQH-S-CA,15.1832,20101231,201012,77.258,82.492,0.028,,14.886,25.705,5.181,45.68,24.389,13.578,10.811,3.728,1.848,17.306,9.47,0.657,0,0.00945,195.505323,14.794,8.869,0,0.243,-73.741,3.761,0,,,0,1.125,67.646,4.004,0,71.65,1.361,-7.606,36.21,-2.694,2.729,-1.23,10.842,-5.234,1.316
RVCL9P-S-CA,,20100630,201006,0.153849,3.686993,2.022926,,0,2.261796,0.008863,2.517752,2.274037,0.031909,0.336346,0.014978,-0.386263,0.046887,0.228737,-0.559331,0,-0.00228,169.520906,0.247093,0.150189,0,,-27.064143,,0,,,0,0.031205,0.13864,0.037097,0.488558,0.175737,,-3.363082,2.289015,-2.405405,0.227527,-3.49604,2.959882,-3.53314,-0.01224099999999
RWGM6M-S-CA,12.6524,20101231,201012,0,1.300745,0.133384,0.133384,0,0.18272,0,1.211504,0.932741,0,0.345924,0,0.278763,0,0.278763,-1.271374,0,0.02697,10.3376878,0.530033,0.047314,0,0,-18.570438,0.007478,0,,,0,0,0,0.007478,0,0.007478,0.076011,-1.376756,0.932741,-1.836831,0.420231,-1.29326,1.286723,-1.30074,-0.750021
CGG9WM-S-CA,1.43886,20101130,201011,0,1.017653,0,0,0,0.028705,0,10.01851,1.263534,0.005269,1.081606,0,8.754976,0.005269,8.754976,0.151924,0,0.07315,119.679183,9.935467,0.02752,0,0,-9.013857,0.024887,0,,,0,0,0,0.024887,0,0.024887,0.010898,-1.033027,1.263534,-0.51285,0.639866,-0.99276,0.988566,-1.01765,-1.234829
BPQ6ZT-S-CA,6.17345,20101231,201012,0,0.216652,0.00797,0.00797,0,0.009553,0,0.009553,0.094369,0,0.040609,0,-0.084816,0,-0.084816,0.042387,0,-0.0457,1.8559442,0,0,0,0,-10.766781,0.000295,0,,,0,0,0.00535,0.000295,0,0.005645,0,-0.216436,0.094369,-0.173754,0,-0.21636,0.083204,-0.21665,-0.084816
KZK13X-S-CA,1.09674,20101231,201012,0,0.255924,0.930518,0.682518,0,1.17123,0,1.675364,0.037314,0,0.037314,0,1.63805,0,1.63805,0.190184,0,0.06756,24.246991,0.504134,0.235076,0,0,-6.520296,,0,,,0,0,0,0,0,0,0,-1.046132,0.037314,-0.012868,0.147507,-0.25592,0.255924,-0.25592,1.133916
DKNN5Q-S-CA,40.876,20101130,201011,10.475614,7.698599,6.801098,3.002455,1.594196,11.31552,0.089578,12.404893,2.429824,0,2.176976,0,9.801152,0,9.801152,-0.545563,0.681706,0.28478,34.417098,0.069841,2.88432,40,,2.363215,,0,,,0.681706,0,5.097718,0.042877,0.448864,5.140595,0,1.846037,2.603741,1.741647,0.045996,2.8199,2.558004,2.77702,8.885696
P49WN9-S-CA,0.631745,20100630,201006,28.986039,30.859248,0.081062,0.043502,11.156886,19.199852,0,33.991813,13.455455,5.834239,6.156499,1.120138,18.74522,6.954377,18.74522,-1.753258,0,0.31066,60.34068,12.735683,7.372381,0,0,-12.932341,3.362165,0,,,0,0.328812,21.656469,3.362165,0,25.018634,0.384068,-1.496391,15.246593,-0.695922,0.798367,1.48896,5.841412,-1.87321,5.744397
CHQNYK-S-CA,,20101231,201012,41.377,50.445,4.02,,7.154,20.951,22.104,45.314,10.691,1.478,5.969,0.229,33.022,1.707,33.022,-0.557,0,1.82595,18.084853,1.804,9.302,0,,-68.062,,14.016,,,0,0.105,20.763,3.072,8.644,23.835,0.044,-14.289,12.292,-6.146,0.214,-5.996,26.61,-9.068,10.26
BS0P8W-S-CA,6.62743,20100430,201004,0,0.189294,0.122182,0.084971,0,0.125994,0,3.28536,0.25964,0.17549,0.08415,0,3.02572,0.17549,3.02572,-0.025181,0,0.48018,6.3012457,3.159366,0.003812,0,0,-11.45369,0,0,,,0,0,0,0,0,0,0.00089,-0.223833,0.25964,-0.175698,0.003162,-0.1893,0.041676,-0.1893,-0.133646
X2X55D-S-CA,2.61303,20100731,201007,0,1.089368,0.252609,0.252609,0,0.348266,0,0.410031,2.306867,0,0.083684,0,-1.896836,0,-1.896836,0.493874,0,-0.85113,2.22860074763,0.033571,0.068466,0,0,-43.826862,0.048232,0,,,0,0,0.877188,0.048232,0,0.92542,0,-0.924146,2.306867,-0.384594,0.01901,-1.04114,0.163948,-1.08937,-1.958601
LVSHQF-S-CA,11.5661,20101231,201012,4.209645,5.5177,0.610261,0.610261,0.509749,2.215358,3.184309,5.515157,1.428573,0.38629,0.657967,0.228978,3.555417,0.615268,3.555417,0.118836,0,0.07594,46.821396,0.11549,1.019861,0,0.455534,-26.958275,0.104568,0,,,0,0.009144,1.159652,0.66467,0.051509,1.824322,0.211165,-1.55518,1.95974,-0.384221,0.012338,-0.64339,3.693378,-1.30806,0.786785
DYZGD1-S-CA,157.752,20101231,201012,201.398,,111.053,6.755,9.475,163.38,19.558,259.908,34.624,,20.279,112.238,107.944,112.238,107.944,17.849,0,5.36914,20.104509,35.875,27.844,0,0.755,31.628,3.946,14.313,-7.665,,0,11.797,180.925,4.701,0,185.626,11.257,27.301,148.179,35.652,7.835,,,,128.756
HZ6PQG-S-CA,,20101031,201010,0,0.372674,1.949708,,0,2.059347,0,4.842094,0.051431,0,0.051431,0,4.790663,0,4.790663,-0.111891,0,0.21442,22.34222810991,0.01617,0.051254,0,0,-12.8944,0.004043,0,,,0,0,0,0.004043,0,0.004043,0,-1.510302,0.051431,-0.315826,1.182698,-0.36863,0.368631,-0.37267,2.007916
WDGKMP-S-US,,20100630,201006,0,3.2543319096574,0.00040276666823,,0,0.00843363289888,2.42403237190044,3.23431609655108,8.05992095233614,5.30340281372042,1.99426904437021,2.15042676328048,-6.98345739425022,7.4538295770009,-6.97603161906554,1.29782627824769,0,-0.05804,120.31175,0.80185009175175,0,0,0.01600441107666,-31.2001063379288,0.45227283698565,0,,,0,0,0,0.46827724806231,1.09455851330272,0.46827724806231,2.64611503857401,-6.33497741140364,10.2103477156166,-1.50689609208932,0.09322867794533,-2.78605,2.78605466159509,-3.25433,-8.05148731943726
LVSFLC-S-CA,,20100331,201003,68.748,59.782,17.685,17.685,9.676,29.838,1.504,44.077,12.335,0.71,9.531,5.317,25.795,6.027,25.795,12.379,0,0.24683,104.50467,12.492,1.237,,0.099,-5.476,1.27,,,,0,0.38,21.732,1.468,4.394,23.2,0.36,5.578,18.282,15.871,1.024,10.434,36.582,8.966,17.503
LY2CWY-S-CA,22.56,20101231,201012,0,1.262836,0.611848,,0,0.697387,,10.317693,0.02524,0,0.02524,0,10.292453,0,10.292453,-0.039436,0,0.78606,13.0936782,0.049152,0.064116,0,0,-17.241875,0.012525,0,,,0,0,0,0.012525,0,0.012525,0,-2.6277,0.02524,-0.856147,2.549471,-1.25032,1.250311,-1.26284,0.672147
TWSP2T-S-CA,116.285,20100930,201009,0,0.58137,0.884144,0.884144,0,0.905348,0,3.13828,0.091628,0,0.091628,0,3.046652,0,3.046652,0.011582,0,0.0751,40.566011,0.105884,0.00645,0,0,-7.603242,0.001744,0,,,0,0,0.094788,0.001744,0,0.096532,0,-0.562708,0.091628,-0.343367,0.189922,-0.57963,0.484838,-0.58137,0.81372
F81Z97-S-CA,34.1128,20100331,201003,4.652164,5.020759,9.967418,9.967418,0.712877,11.037322,0,21.128486,1.814741,0,1.466941,0,17.364374,0,17.364374,-0.064871,0,0.58049,29.913275,9.490006,0.357027,0,,-60.118465,0.92301,0,,,0,0,1.685793,0.92301,0,2.608803,0,-2.600542,3.764112,0.184655,2.302633,0.55441,2.411956,-0.3686,9.222581
QTFDTF-S-CA,0.874921,20100331,201003,0.40236,1.50501,0.939115,0.939115,0.300975,1.304677,0.041017,1.556931,3.021353,1.989671,1.024178,2.14085,-3.605272,4.130521,-3.605272,0.659683,0,-1.70824,2.1105223,0.211237,0.041607,0,,-21.766612,0.070147,0,,,0,0.003076,0.35841,0.099222,0.297439,0.457632,0.473975,-1.595373,5.162203,-0.634123,0,-1.00343,1.047378,-1.10265,-1.716676
KRWPL8-S-CA,,20101231,201012,1.504846,1.90825,0.078244,,0,0.408441,0.316063,0.745231,0.554655,0,0.489015,0,0.190576,0,0.190576,-0.207151,0,0.00517,36.870623,0.020727,0.316302,0,0.104146,-15.363172,0.015682,0,,,0,0.024999,0.620338,0.119828,0.204475,0.740166,0,0.07812,0.554655,0.012834,0.015709,-0.28357,1.168084,-0.4034,-0.146214
CTXD2V-S-CA,124.121,20100930,201009,0.131048,3.388003,5.235049,5.235049,0.381498,5.850125,,6.420067,0.377658,0,0.18738,0,6.042409,0,6.042409,-0.362235,0,0.1033,58.494455,0.569942,0.187459,0,,-15.060174,0.088811,0,,,0,0,0,0.088811,1.728553,0.088811,0,-3.227873,0.377658,-2.917929,0.380072,-3.16815,3.299192,-3.25696,5.472467
T1T0HQ-S-CA,3.4485,20101231,201012,2.914391,4.727801,1.779973,1.779973,0.191416,3.164887,5.402634,9.930221,3.280881,1.783493,1.181706,0.018497,6.630843,1.80199,6.630843,0.45469,0,0.09565,69.320738,0.161139,0.801187,0,0.475071,-12.542144,0.061213,0,,,0,0,0.802412,1.124126,0.082338,1.926538,0.121345,-1.86204,3.299378,-0.270571,0.200733,-0.68928,0.749986,-1.81341,-0.115994
R1C9P3-S-CA,5698.32,20101231,201012,4641.302,4353.511,357.277,349.857,1160.526,2378.516,136.866,3613.641,1308.101,295.826,1004.148,746.949,1386.587,1042.775,1386.587,83.15,80.396,8.08829,171.431349,880.846,770.994,,3.7,1060.225,172,91.114,47.559,,80.396,73.156,3119.698,179.754,0,3299.452,58.701,170.716,2227.054,322.543,66.475,467.545,1026.239,287.791,1070.415
BZNP56-S-CA,5154.97,20101231,201012,490.138,438.935,31.639,31.266,0,,23.683,4120.713,,95.94,,2680.522,1114.359,2776.462,1114.359,15.051,125.263,6.8175,163.455753,3892.133,61.309,,13.046,-609.501,92.678,0,,,125.263,287.009,168.95,103.995,,272.945,143.333,41.338,3006.354,176.285,228.571,155.198,,51.203,
CHK4DC-S-CA,11.8657,20101231,201012,0,0.540681,0.126479,0.126479,0,0.179983,0,5.21585,0.048379,,0.048379,0,5.167471,0,5.167471,-0.032051,0,0.3741,13.8129544,4.994318,0.048324,0,0,-13.716231,0.002179,0,,,0,0,0.035912,0.002179,0,0.038091,0,-0.503656,0.048379,-0.415153,0.29155,-0.5385,0.50259,-0.54068,0.131604
SPH25C-S-CA,2.25539,20100331,201003,0.173477,0.464971,0.02907,0.02907,0.000085,0.199022,0,0.201771,0.04483,0,0.04483,0,0.156941,0,0.156941,0.057683,0,0.01261,12.445563,0.002749,0.169867,0,0,-5.049566,0.000832,0,,,0,0,0.061605,0.000832,0,0.062437,0,-0.291494,0.04483,-0.20397,0,-0.29067,0.371118,-0.2915,0.154192
GQM7TM-S-CA,35.3823,20100930,201009,0,1.183474,0.0003,0.0003,0,0.0485,,20.498301,0.846612,0.075822,0.244359,0,15.6683,0.075822,15.6683,0.201022,0,0.18934,82.753162,1.372998,0.003635,0,,-13.094675,,0,,,0,0,0,0.050018,0,0.050018,0.018425,-1.195704,4.830001,-0.520047,1.996236,-1.13345,1.024265,-1.18347,-0.798112
L5C9Z3-S-CA,0.72456,20100630,201006,0,1.117412,0.422412,0.137609,0,0.507844,0,1.101609,0.043417,0,0.043417,0,1.058192,0,1.058192,-0.049161,0,0.52644,2.01010270050513,0.593765,0.06388,0,0,-14.816962,0.01437,0,,,0,0,0,0.01437,0,0.01437,0,-1.145548,0.043417,-0.936712,0.159985,-1.10304,0.664599,-1.11741,0.464427
WB7JZX-S-CA,,20101231,201012,85.57,,166.707,91.315,5.959,202.568,1.008,528.811,40.718,,37.194,35.247,398.21,35.247,398.21,-4.447,0,3.51137,113.405883,228.708,20.959,0,,56.913,,1.008,,,0,0,41.051,26.661,0,67.712,1.162,-15.824,83.384,3.487,106.652,,36.253,,161.85
RCKP20-S-CA,9.39425,20100331,201003,0,0.933248,0.748566,0.748565,,0.829431,0,23.513555,0.208471,0.019468,0.189003,0.001622,19.746462,0.02109,19.746462,-0.024224,0,19.68184,1.00328349,7.262337,0.080865,0,,-20.498778,,0,,,0,0,0,0.023842,0,0.023842,0,-1.437232,3.767093,-0.798427,1.71829,-0.90941,0.909406,-0.93325,0.62096
XJNNLN-S-CA,90.7352,20101231,201012,242.605,212.035,0.42,0.42,5.505,51.897,377.842,507.847,49.383,8.569,20.808,85.633,326.514,94.202,326.514,-0.835,0,3.50651,93.11654882015,49.762,40,0,8.292,116.266,5.221,213.794,0.467,,0,21.772,153.261,13.513,0,166.774,6.471,20.56,168.006,37.246,8.207,44.083,45.261,30.57,2.514
JTCSNN-S-CA,30.1889,20101231,201012,5.432879,5.579357,0.074337,0.074337,0.870412,2.428291,0.142455,4.455924,1.321097,0.577814,0.635165,0.145278,2.989549,0.723092,2.989549,0.301639,0,0.14383,20.785959,0.872737,1.43515,0,0.023741,-5.824093,0.429093,,,,0,0.385231,3.24112,0.452834,0,3.693954,0.047808,-0.152469,1.466375,0.687147,0.563079,0.30635,1.451744,-0.14648,1.107194
G7Q3DX-S-CA,2.08257,20101031,201010,0,0.672482,0.15752,0.15752,0,0.210995,0,7.05669,0.223322,0,0.223322,0,5.881368,0,5.881368,0.036478,0,0.79542,7.3940508,6.299176,0.053475,0,0,-5.456624,0,0,,,0,0,0,0,0,0,0,-0.621816,1.175322,-0.377805,0.313209,-0.67248,0.288574,-0.67248,-0.012327
HBYN04-S-CA,3.19983,20100831,201008,0,1.336542,1.896644,0.246644,0,2.013897,0,10.232227,0.165372,,0.165372,0,10.029855,0,10.029855,0.114449,0,0.12435,80.655503,0.093064,0.095168,0,,-13.959609,,,,,0,0,0.23124,0.022016,0,0.253256,0,-1.412984,0.202372,-0.710084,0.762413,-1.31452,0.130825,-1.33654,1.848525
XP7G0Q-S-CA,,20100331,201003,12.914348,12.203112,2.174185,2.164719,0,2.385793,0,39.56199,39.383195,36.60231,0.972604,0.007148,0.056422,36.609458,0.056422,-0.252384,0,0.00447,12.613669,37.176197,0.14166,0,,-0.820952,1.852865,0,,,0,0.430833,9.16276,1.852865,,11.015625,2.675068,-2.623374,39.505568,-0.312993,0.518326,2.5641,0.394205,0.71124,-36.997402
SZKQBP-S-US,,20101231,201012,14.6983677641652,21.2598695724212,24.2159905399285,9.24013284355658,2.00059075127057,30.5229960247572,3.96081316358879,59.5940180143914,3.76529562723293,1.50954158909073,2.02126302017813,0,55.0751300759825,1.50954158909073,55.0751300759825,-2.79801928131577,0,0.15489,355.56743,19.4160599808786,3.98207115181402,0,,-41.2908750566095,1.01286987529633,2.67715292104866,,,0,5.32766053518983,14.0542997206651,1.01286987529633,0.08849302262119,15.0671695959614,1.44503523550061,-15.8571778275741,4.5188879384089,-6.75840776395521,5.11355013786832,-5.54863,3.90977027953002,-6.5615,26.7577003975243
TLVV30-S-CA,6.84005,20100331,201003,0,0.098516,0.013758,0.013758,0,0.014977,0,0.849554,0.087453,0.037398,0.020899,0,0.762101,0.037398,0.762101,0.067111,0,0.1061,7.18284103928,0.028041,0.001219,0,,-2.464178,0.00006,0,,,0,0,0,0.00006,0,0.00006,0,-0.075003,0.087453,-0.032402,0.008,-0.09846,0.00091,-0.09852,-0.072476
BMGPCK-S-CA,1.66632,20100930,201009,2.686679,2.782974,0.056444,0.056444,0,0.463527,0,0.761328,0.317212,0.003934,0.06576,0.002978,0.441138,0.006912,0.441138,0.360515,0,0.02821,15.635635,0.278858,0.387146,0,0,-0.595087,0.055834,0,,,0,0.009673,1.267301,0.055834,0,1.323135,0.000932,-0.083827,0.32019,0.319122,0.151894,-0.04047,1.459839,-0.0963,0.146315
KFJRH2-S-CA,2.35067,20100630,201006,0,0.10300926838875,0.146496929,0.146496929,0,0.146496929,0,0.14649799165,0.02784143,0,0.02784143,0,0.11865656165,0,0.11865656165,0.00772448092015,0,0.00672,17.654563,0,0,0,0,-1.21995089155,0.00082988545697,0,,,0,0,0,0.00082988545697,0,0.00082988545697,0,-0.09751470869651,0.02784143,-0.09207927570348,0,-0.10218,0.00461821754302,-0.10301,0.118655499
F4TVB8-S-CA,,20100331,201003,0,4.050294,33.008212,32.995536,0,34.021174,0,126.164546,4.26989,,4.26989,0,112.296355,0,112.296355,-0.723737,0,1.04908,107.04268,43.92872,0.896008,0,,-18.34946,0.231203,0,,,0,0,1.426986,0.231203,0,1.658189,0,-7.942142,13.868191,-3.151225,16.808337,-3.81909,1.685624,-4.05029,29.751284
Q0FZTN-S-CA,,20100930,201009,14.986052,16.798065,1.64962,1.64962,0,9.154826,6.714806,16.0966,13.370238,4.261147,6.117114,0,1.713079,4.261147,1.713079,1.308194,0,0.01989,86.131855,0.226968,7.185459,0,1.438389,-13.132801,0.087834,3.156518,,,0,0.014075,4.93695,1.526223,0,6.463173,1.383044,-3.170638,14.383521,0.703183,1.756485,-0.28579,5.743279,-1.81201,-4.215412
SNBQS6-S-CA,565.777,20100331,201003,320.354,292.075,46.591,,84.408,197.45,47.319,394.847,74.209,4.25,62.66,76.807,217.092,81.057,217.092,-8.121,0,7.12116,30.485475,137.67,59.176,0,1.791,119.454,19.469,35.621,1.688,,0,5.292,248.752,21.26,0,270.012,4.694,16.003,177.755,37.746,17.503,49.539,22.063,28.279,123.241
JS2Q71-S-CA,,20101231,201012,0,0.426844,,,0,0.295027,0,0.304749,1.08066,0.03921,0.87351,0,-2.301911,0.03921,-2.301911,0.310852,0,-0.00804,286.45435,0.009721,0.291136,0,0,-17.994504,0.002754,0,,,0,0,0,0.002754,0.015209,0.002754,0.006765,-1.798469,2.60666,-0.00196499999999,0.001923,-0.4241,0.352212,-0.42685,-0.785633
LVTCC7-S-CA,,20101231,201012,10.683574,10.216835,2.506239,1.209957,2.276426,7.061618,0.205355,7.572476,1.779799,0,1.779799,0,5.744201,0,5.744201,-0.890116,0,0.25854,22.218238,0.305503,2.129646,,0.026497,-12.418037,0.168351,0,,,0,0,4.839041,0.194849,2.658193,5.03389,0,0.454389,1.828275,0.09895,0.099817,0.66159,5.182945,0.46674,5.281819
JZX8QL-S-CA,,20101031,201010,0,0.289082,0.00559,0.00559,0,0.024615,0,0.024615,2.41021,1.8525,0.55771,0,-2.385595,1.8525,-2.385595,0.359684,0,-1.08393,2.20088014,0,0.019025,,0,-34.855193,0,0,,,0,0,0,0,0,0,0.070565,-0.354732,2.41021,0.004952,0,-0.28908,0.289082,-0.28908,-2.385595
MQ204T-S-CA,2.38395,20100731,201007,4.46042,4.247091,0.11823,0.11823,0.098377,0.838244,0.253367,1.554256,0.17724,0,0.132496,0,1.336016,0,1.377016,-0.343744,0,0.08783,15.21117,0.462645,0.566539,0,0.192382,-4.354453,0.036239,0,,,0,0,2.054849,0.228621,,2.28347,0,0.193324,0.17724,0.078201,0.029534,0.44195,1.963621,0.21333,0.661004
SSQ76C-S-CA,11.2275,20100531,201005,0,0.489912,0.027562,0.027562,0,0.047535,0,3.363355,0.031473,0,0.031473,0,3.331882,0,3.331882,0.009467,0,0.58919,5.655001,3.31582,0.011047,0,0,-10.813133,0.001544,0,,,0,0,0,0.001544,,0.001544,0,-0.499492,0.031473,-0.445326,0.466226,-0.48837,0.136727,-0.48991,0.016062
DG3L8F-S-CA,42.5785,20101231,201012,0.245343,1.671264,15.895473,15.895473,0.10531,18.947237,0.198951,54.648248,1.911772,0,1.901938,0,51.754265,0,51.754265,0.125943,0,0.84508,61.242071,4.95216,2.8274,0,,-9.037226,0.147185,0.198951,,,0,0,0.080931,0.147185,0,0.228116,0,-2.365323,2.893983,-0.835745,7.913436,-1.27874,1.443148,-1.42592,17.035465
FPVLWK-S-CA,2.82645,20101231,201012,0,0.616775,0.241845,0.027495,0,1.095173,0,3.604394,0.19608,0,0.19608,0,3.047314,0,3.047314,,0,0.35858,8.4981914,0.095033,0.853328,0,,-12.042645,,0,,,0,0,0,0.024364,0,0.024364,0,-2.022206,0.55708,-0.373645,1.225761,-0.59241,0.0417,-0.61677,0.899093
GQGJV6-S-CA,3783.13,20101231,201012,2229.173,2106.392,79.618,78.907,288.067,815.083,37.729,1807.582,548.684,75.876,448.059,346.855,854.761,422.731,854.761,-46.4,15.528,13.21076,64.701876,901.56,436.759,17.5182481751825,3.131,866.464,151.979,23.509,,,15.528,5.685,1838.874,155.11,,1993.984,16.896,88.384,952.318,196.49,264.432,277.891,112.408,122.781,266.399
V3M8ND-S-CA,,20100831,201008,0,1.539122,2.010255,,0,2.496696,0,13.554765,0.432943,0,0.432943,0,13.121822,0,13.121822,-1.217798,0,0.14659,89.514338,11.058069,0.431758,0,0,-25.026931,0.026104,0,,,0,0,0,0.026104,0,0.026104,0,-5.353719,0.432943,-2.238766,0.968489,-1.51302,1.494051,-1.53912,2.063753
GRMB2S-S-US,,20101231,201012,27.745,57.21,10.013,0.667,7.868,22.208,0,253.707,7.705,0.854,6.049,29.746,211.665,30.6,211.665,0.904,0,0.46339,456.772462,42.599,1.923,0,,-205.215,,0,,,0,0,29.183,6.876,0,36.059,4.559,-45.071,42.042,-20.35,14.431,-22.589,21.151,-29.465,14.503
L1V1KK-S-CA,13.4789,20101231,201012,0,4.379984,2.151655,0.008575,0,2.405611,0,5.097241,0.211577,0,0.211577,0,4.885664,0,4.885664,-0.299477,0,0.36782,13.2826852,0.13613,0.243549,0,0,-15.979105,0.00711,0,,,0,0,2.443539,0.00711,0,2.450649,0.021987,-3.289604,0.211577,-3.379123,0.127059,-4.37287,1.791254,-4.37998,2.194034
DG2QMM-S-CA,,20101231,201012,0,1.296817,5.900138,0.882733,0,7.821218,0,16.674352,0.54984,0,0.51529,0,15.181512,0,15.181512,-0.059324,0,0.13062,116.230186,0.044905,1.82642,0,,-12.009846,0.008749,0,,,0,0.006604,0.190496,0.008749,0,0.199245,0.044822,-1.675004,1.49284,-1.109715,2.337228,-1.28807,0.618234,-1.29682,7.271378
LQ8HQ1-S-CA,484.576,20101231,201012,96.606,37.387,6.391,,0.345,,0,809.253,,99.074,,242.302,358.217,341.376,358.217,5.104,10.573,11.89709,30.10963,671.99,110.466,33.5570469798658,3.341,345.827,6.42,0,,,10.573,37.984,0,9.761,,9.761,12.742,45.056,451.036,61.13,41.098,81.722,14.884,71.961,
M8DF99-S-CA,3.05861,20100131,201001,0,2.720245,0.070251,,1.635806,2.594694,0,23.198902,2.361136,0.264648,2.096488,1.718106,18.39491,1.982754,18.39491,-1.709585,0,5.39315,3.41078999225,19.646919,0.531908,0,0,-34.207053,0.048557,0,,,0,0,0,0.048557,0,0.048557,0.349256,-2.231494,4.803992,-2.960641,0.287728,-2.67168,1.708743,-2.72024,0.233558
KC7W9K-S-US,,20100331,201003,0,3.74260557240199,0.02190330688482,,0.0114977083436,0.26369819131634,9.856586664E-7,1.36933714454684,4.10698339165147,2.97875807008033,0.87372233995367,0,-2.73764624710463,2.97875807008033,-2.73764624710463,0.44782397320578,0,-0.05247,52.175329,1.10563796757183,0.12606278645705,0,,-51.1042905721749,0.19508464829819,0,,,0,0,0,0.19508464829819,1.97424937638755,0.19508464829819,0.84082931708456,-5.90448075604623,4.10698339165147,-2.60274845623362,0.24232978396069,-3.54753,3.5475209241038,-3.74261,-3.84328520033512
